tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
5741	Giardia intestinalis	5701360	0	live	GL50803_0017224	GL50803_0017224, GL50803_17224	putative Alpha-SNAP	putative Alpha-SNAP		5	NC_051860.1	3988306	3989202	minus	1		
5741	Giardia intestinalis	5701339	0	live	GL50803_007287	GL50803_007287, GL50803_7287	Small glutamine-rich tetratricopeptide repeat-containing protein	Small glutamine-rich tetratricopeptide repeat-containing protein		4	NC_051859.1	245757	246638	plus	1		
5741	Giardia intestinalis	5701274	0	live	GL50803_004928	GL50803_004928, GL50803_4928	CHY zinc finger domain-containing protein	CHY zinc finger domain-containing protein		4	NC_051859.1	375380	375802	minus	1		
5741	Giardia intestinalis	5701217	0	live	GL50803_003983	GL50803_003983, GL50803_3983	5' nucleotidase family protein	5' nucleotidase family protein		4	NC_051859.1	448871	450670	minus	1		
5741	Giardia intestinalis	5701171	0	live	GL50803_0024662	GL50803_0024662, GL50803_24662	L-serine dehydratase	L-serine dehydratase		2	NC_051857.1	342638	344215	minus	1		
5741	Giardia intestinalis	5701146	0	live	GL50803_0016456	GL50803_0016456, GL50803_16456	Kinesin-2	Kinesin-2		2	NC_051857.1	371363	373291	minus	1		
5741	Giardia intestinalis	5701117	0	live	GL50803_0016880	GL50803_0016880, GL50803_16880	Multidrug resistance protein B	Multidrug resistance protein B		2	NC_051857.1	426424	428094	plus	1		
5741	Giardia intestinalis	5701052	0	live	GL50803_0092223	GL50803_0092223, GL50803_92223	ABC transporter family protein	ABC transporter family protein		2	NC_051857.1	564588	567413	minus	1		
5741	Giardia intestinalis	5700974	0	live	GL50803_0028666	GL50803_0028666, GL50803_28666	Diphthine synthase	Diphthine synthase		5	NC_051860.1	1958118	1958990	plus	1		
5741	Giardia intestinalis	5700937	0	live	GL50803_0015260	GL50803_0015260, GL50803_15260	Ribosomal protein S15	Ribosomal protein S15		5	NC_051860.1	2051940	2052377	minus	1		
5741	Giardia intestinalis	5700930	0	live	GL50803_0016124	GL50803_0016124, GL50803_16124	TCP-1 chaperonin subunit eta	TCP-1 chaperonin subunit eta		5	NC_051860.1	2111871	2113658	minus	1		
5741	Giardia intestinalis	5700919	0	live	GL50803_00114246	GL50803_00114246, GL50803_114246	GTP dependent nucleic acid binding protein	GTP dependent nucleic acid binding protein		5	NC_051860.1	2082412	2083632	plus	1		
5741	Giardia intestinalis	5700840	0	live	GL50803_0022677	GL50803_0022677, GL50803_22677	Nitroreductase Fd-NR2	Nitroreductase Fd-NR2		1	NC_051856.1	364628	365422	plus	1		
5741	Giardia intestinalis	5700727	0	live	GL50803_0016805	GL50803_0016805, GL50803_16805	Phosphatidylinositol 3- and 4-kinase	Phosphatidylinositol 3- and 4-kinase		4	NC_051859.1	1975686	1983587	minus	1		
5741	Giardia intestinalis	5700725	0	live	GL50803_0011595	GL50803_0011595, GL50803_11595	Glycosyl transferase family protein	Glycosyl transferase family protein		4	NC_051859.1	1974182	1975588	minus	1		
5741	Giardia intestinalis	5700674	0	live	GL50803_0017420	GL50803_0017420, GL50803_17420	putative tRNA N6-adenosine threonylcarbamoyladenine synthase	putative tRNA N6-adenosine threonylcarbamoyladenine synthase		4	NC_051859.1	1893098	1894288	minus	1		
5741	Giardia intestinalis	5700608	0	live	GL50803_002970	GL50803_002970, GL50803_2970	Translation initiation factor 2 gamma subunit	Translation initiation factor 2 gamma subunit		4	NC_051859.1	1798400	1799836	plus	1		
5741	Giardia intestinalis	5700597	0	live	GL50803_004079	GL50803_004079, GL50803_4079	Protein phosphatase PP2A regulatory subunit B	Protein phosphatase PP2A regulatory subunit B		4	NC_051859.1	1787560	1788978	minus	1		
5741	Giardia intestinalis	5700515	0	live	GL50803_007766	GL50803_007766, GL50803_7766	Ribosomal protein SA	Ribosomal protein SA		5	NC_051860.1	3297113	3297850	plus	1		
5741	Giardia intestinalis	5700509	0	live	GL50803_0016718	GL50803_0016718, GL50803_16718	Partner of Nob1	Partner of Nob1		5	NC_051860.1	3308774	3309379	plus	1		
5741	Giardia intestinalis	5700508	0	live	GL50803_0098056	GL50803_0098056, GL50803_98056	Ribosomal protein L17	Ribosomal protein L17		5	NC_051860.1	3309480	3309974	plus	1		
5741	Giardia intestinalis	5700483	0	live	GL50803_0014285	GL50803_0014285, GL50803_14285	malate dehydrogenase	malate dehydrogenase		5	NC_051860.1	3352663	3354336	minus	1		
5741	Giardia intestinalis	5700479	0	live	GL50803_006744	GL50803_006744, GL50803_6744	Centrin	Centrin		5	NC_051860.1	3355744	3356229	plus	1		
5741	Giardia intestinalis	5700475	0	live	GL50803_0032531	GL50803_0032531, GL50803_32531	PHF5-like protein	PHF5-like protein		5	NC_051860.1	3359600	3359866	plus	1		
5741	Giardia intestinalis	5700459	0	live	GL50803_0016652	GL50803_0016652, GL50803_16652	Ribosomal protein S13	Ribosomal protein S13		5	NC_051860.1	3382636	3383100	minus	1		
5741	Giardia intestinalis	5700445	0	live	GL50803_00121061	GL50803_00121061, GL50803_121061	RNA polymerase III subunit C34	RNA polymerase III subunit C34		5	NC_051860.1	3483170	3483871	minus	1		
5741	Giardia intestinalis	5700410	0	live	GL50803_0090236	GL50803_0090236, GL50803_90236	Glycosaminoglycan polysaccharide lyase	Glycosaminoglycan polysaccharide lyase		5	NC_051860.1	3450834	3454043	plus	1		
5741	Giardia intestinalis	5700318	0	live	GL50803_00137685	GL50803_00137685, GL50803_137685	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase		5	NC_051860.1	3100199	3102358	plus	1		
5741	Giardia intestinalis	5700317	0	live	GL50803_00115159	GL50803_00115159, GL50803_115159	Phospholipase B	Phospholipase B		5	NC_051860.1	3102377	3104311	minus	1		
5741	Giardia intestinalis	5700311	0	live	GL50803_00136020	GL50803_00136020, GL50803_136020	Beta-tubulin 3	Beta-tubulin 3		5	NC_051860.1	3194222	3195565	minus	1		
5741	Giardia intestinalis	5700288	0	live	GL50803_00101291	GL50803_00101291, GL50803_101291	Beta-tubulin 1	Beta-tubulin 1		5	NC_051860.1	3172925	3174268	minus	1		
5741	Giardia intestinalis	5700270	0	live	GL50803_00136021	GL50803_00136021, GL50803_136021	Beta-tubulin 2	Beta-tubulin 2		5	NC_051860.1	3198859	3200202	plus	1		
5741	Giardia intestinalis	5700234	0	live	GL50803_0015046	GL50803_0015046, GL50803_15046	Ribosomal protein L26	Ribosomal protein L26		4	NC_051859.1	26005	26412	plus	1		
5741	Giardia intestinalis	5700079	0	live	GL50803_005795	GL50803_005795, GL50803_5795	Leucine-rich repeat protein 1 virus receptor protein	Leucine-rich repeat protein 1 virus receptor protein		2	NC_051857.1	660554	662803	plus	1		
5741	Giardia intestinalis	5700062	0	live	GL50803_009825	GL50803_009825, GL50803_9825	TBP-interacting protein TIP49	TBP-interacting protein TIP49		2	NC_051857.1	691997	693403	plus	1		
5741	Giardia intestinalis	5699977	0	live	GL50803_0016069	GL50803_0016069, GL50803_16069	Phosphoglucosamine mutase	Phosphoglucosamine mutase		1	NC_051856.1	999579	1001114	plus	1		
5741	Giardia intestinalis	5699948	0	live	GL50803_009130	GL50803_009130, GL50803_9130	Histone methyltransferase HMT1	Histone methyltransferase HMT1		2	NC_051857.1	90802	91686	plus	1		
5741	Giardia intestinalis	5699945	0	live	GL50803_0016431	GL50803_0016431, GL50803_16431	Ribosomal protein L19	Ribosomal protein L19		2	NC_051857.1	98072	98662	minus	1		
5741	Giardia intestinalis	5699931	0	live	GL50803_0011397	GL50803_0011397, GL50803_11397	TCP-1 chaperonin subunit beta	TCP-1 chaperonin subunit beta		2	NC_051857.1	125012	126589	minus	1		
5741	Giardia intestinalis	5699901	0	live	GL50803_0090872	GL50803_0090872, GL50803_90872	Phosphoglycerate kinase	Phosphoglycerate kinase		2	NC_051857.1	172071	173300	minus	1		
5741	Giardia intestinalis	5699898	0	live	GL50803_0011495	GL50803_0011495, GL50803_11495	Rab GDI	Rab GDI		2	NC_051857.1	185429	186844	minus	1		
5741	Giardia intestinalis	5699866	0	live	GL50803_005164	GL50803_005164, GL50803_5164	Sugar-proton symporter	Sugar-proton symporter		3	NC_051858.1	106192	107718	minus	1		
5741	Giardia intestinalis	5699861	0	live	GL50803_0014553	GL50803_0014553, GL50803_14553	CCAAT-binding transcription factor subunit C	CCAAT-binding transcription factor subunit C		3	NC_051858.1	113438	113782	plus	1		
5741	Giardia intestinalis	5699840	0	live	GL50803_0013832	GL50803_0013832, GL50803_13832	D-tyrosyl-tRNA deacylase	D-tyrosyl-tRNA deacylase		3	NC_051858.1	157806	158348	plus	1		
5741	Giardia intestinalis	5699732	0	live	GL50803_0011218	GL50803_0011218, GL50803_11218	Inositol hexakisphosphate kinase	Inositol hexakisphosphate kinase		5	NC_051860.1	2882786	2883715	minus	1		
5741	Giardia intestinalis	5699724	0	live	GL50803_0092645	GL50803_0092645, GL50803_92645	5' nucleotidase family protein	5' nucleotidase family protein		5	NC_051860.1	2891991	2893796	plus	1		
5741	Giardia intestinalis	5699708	0	live	GL50803_0017205	GL50803_0017205, GL50803_17205	5' nucleotidase family protein	5' nucleotidase family protein		5	NC_051860.1	2913421	2915325	minus	1		
5741	Giardia intestinalis	5699695	0	live	GL50803_005593	GL50803_005593, GL50803_5593	Ribosomal protein L11	Ribosomal protein L11		5	NC_051860.1	2965165	2965686	minus	1		
5741	Giardia intestinalis	5699679	0	live	GL50803_00102978	GL50803_00102978, GL50803_102978	N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase	N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase		5	NC_051860.1	2978931	2979509	minus	1		
5741	Giardia intestinalis	5699678	0	live	GL50803_005180	GL50803_005180, GL50803_5180	Peptide methionine sulfoxide reductase msrB	Peptide methionine sulfoxide reductase msrB		5	NC_051860.1	2979531	2980007	plus	1		
5741	Giardia intestinalis	5699654	0	live	GL50803_0017106	GL50803_0017106, GL50803_17106	26S protease regulatory subunit 8	26S protease regulatory subunit 8		5	NC_051860.1	1063573	1064778	minus	1		
5741	Giardia intestinalis	5699632	0	live	GL50803_008822	GL50803_008822, GL50803_8822	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	2,3-bisphosphoglycerate-independent phosphoglycerate mutase		5	NC_051860.1	1091925	1093694	plus	1		
5741	Giardia intestinalis	5699620	0	live	GL50803_00104031	GL50803_00104031, GL50803_104031	putative Glycogen synthase	putative Glycogen synthase		5	NC_051860.1	1104603	1106864	minus	1		
5741	Giardia intestinalis	5699606	0	live	GL50803_0016549	GL50803_0016549, GL50803_16549	Uridine kinase	Uridine kinase		5	NC_051860.1	1123488	1125536	minus	1		
5741	Giardia intestinalis	5699477	0	live	GL50803_0029307	GL50803_0029307, GL50803_29307	UTP-glucose-1-phosphate uridylyltransferase	UTP-glucose-1-phosphate uridylyltransferase		4	NC_051859.1	1249823	1251175	plus	1		
5741	Giardia intestinalis	5699461	0	live	GL50803_002897	GL50803_002897, GL50803_2897	Furin/Protein converstase 2	Furin/Protein converstase 2		4	NC_051859.1	1225109	1227433	plus	1		
5741	Giardia intestinalis	5699437	0	live	GL50803_005947	GL50803_005947, GL50803_5947	Ribosomal protein L35a	Ribosomal protein L35a		1	NC_051856.1	632589	632960	plus	1		
5741	Giardia intestinalis	5699415	0	live	GL50803_0023420	GL50803_0023420, GL50803_23420	Diphosphomevalonate decarboxylase	Diphosphomevalonate decarboxylase		1	NC_051856.1	665856	666863	plus	1		
5741	Giardia intestinalis	5699391	0	live	GL50803_004652	GL50803_004652, GL50803_4652	Ribosomal protein S16	Ribosomal protein S16		1	NC_051856.1	699349	699825	plus	1		
5741	Giardia intestinalis	5699355	0	live	GL50803_0015247	GL50803_0015247, GL50803_15247	Glucose regulated protein 94 / Heat shock protein 90	Glucose regulated protein 94 / Heat shock protein 90		1	NC_051856.1	744958	747591	plus	1		
5741	Giardia intestinalis	5699320	0	live	GL50803_0016804B	GL50803_0016804B, GL50803_17265	Outer-arm dynein gamma	Outer-arm dynein gamma		1	NC_051856.1	795573	803603	minus	1		
5741	Giardia intestinalis	5699317	0	live	GL50803_009848	GL50803_009848, GL50803_9848	Dynein light chain LC8	Dynein light chain LC8		1	NC_051856.1	805020	805289	minus	1		
5741	Giardia intestinalis	5699283	0	live	GL50803_007522	GL50803_007522, GL50803_7522	Eukaryotic initiation factor 5C	Eukaryotic initiation factor 5C		1	NC_051856.1	861472	862704	plus	1		
5741	Giardia intestinalis	5699229	0	live	GL50803_004547	GL50803_004547, GL50803_4547	Ribosomal protein S9	Ribosomal protein S9		1	NC_051856.1	950152	950721	minus	1		
5741	Giardia intestinalis	5699207	0	live	GL50803_003042	GL50803_003042, GL50803_3042	Hybrid cluster protein	Hybrid cluster protein		3	NC_051858.1	577268	578974	minus	1		
5741	Giardia intestinalis	5699206	0	live	GL50803_0017243A	GL50803_0017243A, GL50803_17243	Outer-arm dynein beta	Outer-arm dynein beta		3	NC_051858.1	573107	577136	plus	1		
5741	Giardia intestinalis	5699123	0	live	GL50803_0012598	GL50803_0012598, GL50803_12598	Ribosomal RNA assembly protein KRR1	Ribosomal RNA assembly protein KRR1		2	NC_051857.1	815776	816762	minus	1		
5741	Giardia intestinalis	5699115	0	live	GL50803_0011720	GL50803_0011720, GL50803_11720	Ankyrin repeat protein 1	Ankyrin repeat protein 1		2	NC_051857.1	832723	834051	plus	1		
5741	Giardia intestinalis	5699110	0	live	GL50803_00115052	GL50803_00115052, GL50803_115052	Multidrug resistance-associated protein 1	Multidrug resistance-associated protein 1		2	NC_051857.1	858382	863178	plus	1		
5741	Giardia intestinalis	5699095	0	live	GL50803_007664	GL50803_007664, GL50803_7664	Intraflagellar transport protein IFT46/ FAP32	Intraflagellar transport protein IFT46/ FAP32		2	NC_051857.1	883509	884468	plus	1		
5741	Giardia intestinalis	5699092	0	live	GL50803_007662	GL50803_007662, GL50803_7662	RNase L inhibitor	RNase L inhibitor		2	NC_051857.1	886202	888226	plus	1		
5741	Giardia intestinalis	5699085	0	live	GL50803_006335	GL50803_006335, GL50803_6335	Isopentenyl-diphosphate delta-isomerase 1	Isopentenyl-diphosphate delta-isomerase 1		2	NC_051857.1	898532	899242	minus	1		
5741	Giardia intestinalis	5699057	0	live	GL50803_0014171	GL50803_0014171, GL50803_14171	Ribosomal protein L37	Ribosomal protein L37		2	NC_051857.1	908061	908330	minus	1		
5741	Giardia intestinalis	5699032	0	live	GL50803_007874	GL50803_007874, GL50803_7874	Kinesin-16	Kinesin-16		4	NC_051859.1	1520008	1522341	plus	1		
5741	Giardia intestinalis	5699028	0	live	GL50803_007870	GL50803_007870, GL50803_7870	Ribosomal protein L23A	Ribosomal protein L23A		4	NC_051859.1	1518313	1518738	minus	1		
5741	Giardia intestinalis	5699018	0	live	GL50803_0016371	GL50803_0016371, GL50803_16371	putative Nucleolar GTP-binding protein 1	putative Nucleolar GTP-binding protein 1		4	NC_051859.1	1496548	1498578	minus	1		
5741	Giardia intestinalis	5699000	0	live	GL50803_004156	GL50803_004156, GL50803_4156	HIT family protein	HIT family protein		4	NC_051859.1	1473667	1474068	plus	1		
5741	Giardia intestinalis	5698981	0	live	GL50803_0011301	GL50803_0011301, GL50803_11301	Nucleoside diphosphate kinase	Nucleoside diphosphate kinase		4	NC_051859.1	1441230	1441685	plus	1		
5741	Giardia intestinalis	5698975	0	live	GL50803_0036069	GL50803_0036069, GL50803_36069	Ribosomal protein L34	Ribosomal protein L34		4	NC_051859.1	1439125	1439487	minus	1		
5741	Giardia intestinalis	5698964	0	live	GL50803_0014049	GL50803_0014049, GL50803_14049	Ribosomal protein L32	Ribosomal protein L32		4	NC_051859.1	1425763	1426173	plus	1		
5741	Giardia intestinalis	5698958	0	live	GL50803_005871	GL50803_005871, GL50803_5871	Developmentally regulated GTP-binding protein 1	Developmentally regulated GTP-binding protein 1		4	NC_051859.1	1419637	1420743	plus	1		
5741	Giardia intestinalis	5698937	0	live	GL50803_0010428	GL50803_0010428, GL50803_10428	Ribosomal protein L10	Ribosomal protein L10		4	NC_051859.1	1381585	1382217	minus	1		
5741	Giardia intestinalis	5698902	0	live	GL50803_0016161	GL50803_0016161, GL50803_16161	Kinesin-16	Kinesin-16		5	NC_051860.1	2689024	2691537	plus	1		
5741	Giardia intestinalis	5698862	0	live	GL50803_008118	GL50803_008118, GL50803_8118	Ribosomal protein S2	Ribosomal protein S2		5	NC_051860.1	2737683	2738411	minus	1		
5741	Giardia intestinalis	5698855	0	live	GL50803_006226	GL50803_006226, GL50803_6226	Glycogen phosphorylase	Glycogen phosphorylase		5	NC_051860.1	2757861	2760635	plus	1		
5741	Giardia intestinalis	5698819	0	live	GL50803_00678	GL50803_00678, GL50803_678	5'-3' deoxyribonucleotidase, putative	5'-3' deoxyribonucleotidase, putative		2	NC_051857.1	1404406	1405056	plus	1		
5741	Giardia intestinalis	5698803	0	live	GL50803_009508	GL50803_009508, GL50803_9508	Metalloendopeptidase	Metalloendopeptidase		2	NC_051857.1	1420656	1424174	plus	1		
5741	Giardia intestinalis	5698778	0	live	GL50803_0016612	GL50803_0016612, GL50803_16612	Tyrosyl-tRNA synthetase	Tyrosyl-tRNA synthetase		2	NC_051857.1	1456307	1457470	plus	1		
5741	Giardia intestinalis	5698745	0	live	GL50803_0010606	GL50803_0010606, GL50803_10606	CCR4-NOT transcription complex, subunit 7	CCR4-NOT transcription complex, subunit 7		5	NC_051860.1	453326	454108	minus	1		
5741	Giardia intestinalis	5698724	0	live	GL50803_0016363	GL50803_0016363, GL50803_16363	putative Alanine aminotransferase	putative Alanine aminotransferase		5	NC_051860.1	480282	481721	minus	1		
5741	Giardia intestinalis	5698705	0	live	GL50803_005333	GL50803_005333, GL50803_5333	Calmodulin	Calmodulin		5	NC_051860.1	514604	515065	minus	1		
5741	Giardia intestinalis	5698673	0	live	GL50803_0017054	GL50803_0017054, GL50803_17054	Acidic ribosomal protein P0	Acidic ribosomal protein P0		5	NC_051860.1	543156	544136	plus	1		
5741	Giardia intestinalis	5698564	0	live	GL50803_0012215	GL50803_0012215, GL50803_12215	putative S-adenosylmethionine-dependent methyltransferase	putative S-adenosylmethionine-dependent methyltransferase		4	NC_051859.1	2125073	2125867	minus	1		
5741	Giardia intestinalis	5698516	0	live	GL50803_00113021	GL50803_00113021, GL50803_113021	putative Acetyl-CoA carboxylase/pyruvate carboxylase fusion protein	putative Acetyl-CoA carboxylase/pyruvate carboxylase fusion protein		4	NC_051859.1	2177871	2181887	minus	1		
5741	Giardia intestinalis	5698452	0	live	GL50803_009894	GL50803_009894, GL50803_9894	putative Protein phosphatase 2A regulatory subunit	putative Protein phosphatase 2A regulatory subunit		4	NC_051859.1	1636275	1638953	plus	1		
5741	Giardia intestinalis	5698444	0	live	GL50803_009909	GL50803_009909, GL50803_9909	Pyruvate, phosphate dikinase	Pyruvate, phosphate dikinase		4	NC_051859.1	1625369	1628023	minus	1		
5741	Giardia intestinalis	5698414	0	live	GL50803_004197	GL50803_004197, GL50803_4197	Phosphatidylinositol transfer protein alpha isoform	Phosphatidylinositol transfer protein alpha isoform		2	NC_051857.1	272889	273926	minus	1		
5741	Giardia intestinalis	5698392	0	live	GL50803_0016200	GL50803_0016200, GL50803_16200	Developmentally regulated GTP-binding protein 1	Developmentally regulated GTP-binding protein 1		2	NC_051857.1	281037	282158	plus	1		
5741	Giardia intestinalis	5698372	0	live	GL50803_009810	GL50803_009810, GL50803_9810	Ribosomal protein L44	Ribosomal protein L44		5	NC_051860.1	1264042	1264362	minus	1		
5741	Giardia intestinalis	5698365	0	live	GL50803_003470	GL50803_003470, GL50803_3470	ABC transporter family protein	ABC transporter family protein		5	NC_051860.1	1290895	1294236	plus	1		
5741	Giardia intestinalis	5698349	0	live	GL50803_0016575	GL50803_0016575, GL50803_16575	ABC transporter family protein	ABC transporter family protein		5	NC_051860.1	1272066	1275323	minus	1		
5741	Giardia intestinalis	5698309	0	live	GL50803_0014493	GL50803_0014493, GL50803_14493	Mre11	Mre11		4	NC_051859.1	2050178	2051002	plus	1		
5741	Giardia intestinalis	5698293	0	live	GL50803_0017364	GL50803_0017364, GL50803_17364	Ribosomal protein S26	Ribosomal protein S26		4	NC_051859.1	2076851	2077180	minus	1		
5741	Giardia intestinalis	5698246	0	live	GL50803_0093671	GL50803_0093671, GL50803_93671	Casein kinase II beta chain	Casein kinase II beta chain		4	NC_051859.1	2241222	2241917	plus	1		
